,title,brand,category_name,group_name
3011,"""lava iris x1 grand (black & gold, 8 gb)(1 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3012,"""micromax canvas blaze mt500""","""Micromax""","""Smart Phones""","""Electronics"""
3013,"""lava v2s (icy white, 8 gb)(2 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3014,"""doel div5(black)""","""Doel""","""Smart Phones""","""Electronics"""
3015,"""karbonn k phone 9(black)""","""Karbonn""","""Smart Phones""","""Electronics"""
3016,"""micromax d320 (black, 4 gb)(512 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3017,"""datawind pocketsurfer 3g4+ (black, 512 mb)(256 mb ram)""","""Datawind""","""Smart Phones""","""Electronics"""
3018,"""whitecherry mi 2 (white, 4 gb)(512 mb ram)""","""Whitecherry""","""Smart Phones""","""Electronics"""
3019,"""xccess x493(black)""","""XCCESS""","""Smart Phones""","""Electronics"""
3020,"""lvtel s15(blue)""","""LvTel""","""Smart Phones""","""Electronics"""
3021,"""forme forme q600(black)""","""Forme""","""Smart Phones""","""Electronics"""
3022,"""josh cruze(black & red)""","""Josh""","""Smart Phones""","""Electronics"""
3023,"""karbonn a25 plus (white, 4 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3024,"""reach allure lite (black, 8 gb)(1 gb ram)""","""Reach""","""Smart Phones""","""Electronics"""
3025,"""reach allure lite (golden, 8 gb)(1 gb ram)""","""Reach""","""Smart Phones""","""Electronics"""
3026,"""colors elite (white, 16 gb)(2 gb ram)""","""Colors""","""Smart Phones""","""Electronics"""
3027,"""philips e160(black)""","""Philips""","""Smart Phones""","""Electronics"""
3028,"""iball andi 5f infinito (black, 4 gb)(1 gb ram)""","""Iball""","""Smart Phones""","""Electronics"""
3029,"""samsung metro 313(white)""","""Samsung""","""Smart Phones""","""Electronics"""
3030,"""reach cogent colours (blue, 8 gb)(1 gb ram)""","""Reach""","""Smart Phones""","""Electronics"""
3031,"""intex boom 2(white)""","""Intex""","""Smart Phones""","""Electronics"""
3032,"""intex killer3(black, red)""","""Intex""","""Smart Phones""","""Electronics"""
3033,"""lava arc dzire(black & brown)""","""Lava""","""Smart Phones""","""Electronics"""
3034,"""lava arc 225(black)""","""Lava""","""Smart Phones""","""Electronics"""
3035,"""celkon c26(orange)""","""Celkon""","""Smart Phones""","""Electronics"""
3036,"""kechaoda k116(silver)""","""Kechaoda""","""Smart Phones""","""Electronics"""
3037,"""intex flash p1(black & red)""","""Intex""","""Smart Phones""","""Electronics"""
3038,"""swipe marathon 1 gb (grey, 8 gb)(1 gb ram)""","""Swipe""","""Smart Phones""","""Electronics"""
3039,"""intex aqua star ii hd (silver, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
3040,"""lg f70 (white, 4 gb)(1 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
3041,"""iball king2 1.8b(black, gold)""","""Iball""","""Smart Phones""","""Electronics"""
3042,"""iball supremo big 2.4d dual sim(black, brown)""","""Iball""","""Smart Phones""","""Electronics"""
3043,"""adcom thunder a-350i (white, 512 mb)""","""Adcom""","""Smart Phones""","""Electronics"""
3044,"""zen desire strong (grey, 4 gb)(512 mb ram)""","""Zen""","""Smart Phones""","""Electronics"""
3045,"""lava kkt 27i(grey)""","""Lava""","""Smart Phones""","""Electronics"""
3046,"""htc desire 526g plus (fervor red, 16 gb)(1 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
3047,"""haier e619 (4, 512 mb)(512 mb ram)""","""Haier""","""Smart Phones""","""Electronics"""
3048,"""lava spark 10(black and red)""","""Lava""","""Smart Phones""","""Electronics"""
3049,"""karbonn aura (silver, 8 gb)(1 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3050,"""intex ultra 2400(white blue)""","""Intex""","""Smart Phones""","""Electronics"""
3051,"""karbonn titanium s19 (black, 8 gb)(1 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3052,"""karbonn titanium s5 ultra (white, 4 gb)(1 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3053,"""microsoft lumia 650 (white light silver, 16 gb)(1 gb ram)""","""Microsoft""","""Smart Phones""","""Electronics"""
3054,"""karbonn kochadaiiyaan the legend 2.4(black and red)""","""Karbonn""","""Smart Phones""","""Electronics"""
3055,"""leeco le 1s (gold, 32 gb)(3 gb ram)""","""LeEco""","""Smart Phones""","""Electronics"""
3056,"""iball 1.8g rajah(black & gold)""","""Iball""","""Smart Phones""","""Electronics"""
3057,"""nokia asha 502 (black, 64 mb)""","""Nokia""","""Smart Phones""","""Electronics"""
3058,"""infocus m260 (white/black, 8 gb)(1 gb ram)""","""InFocus""","""Smart Phones""","""Electronics"""
3059,"""infocus bingo 20 (blue, 8 gb)(1 gb ram)""","""InFocus""","""Smart Phones""","""Electronics"""
3060,"""karbonn k9 boss(champagne & black)""","""Karbonn""","""Smart Phones""","""Electronics"""
3061,"""gionee elife e8 (gold, 64 gb)(3 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
3062,"""lenovo p780 (deep black, 4 gb)(1 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
3063,"""micromax bolt q336 (champange gold, 4 gb)(512 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3064,"""zen admire punch (blue, 8 gb)(1 gb ram)""","""Zen""","""Smart Phones""","""Electronics"""
3065,"""heemax m4(black & green)""","""Heemax""","""Smart Phones""","""Electronics"""
3066,"""heemax m4(black & red)""","""Heemax""","""Smart Phones""","""Electronics"""
3067,"""heemax m3(black & orange)""","""Heemax""","""Smart Phones""","""Electronics"""
3068,"""heemax m3(black & red)""","""Heemax""","""Smart Phones""","""Electronics"""
3069,"""panasonic eluga switch (gun metal grey, 32 gb)(2 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
3070,"""spice power 5757(titanium grey)""","""Spice""","""Smart Phones""","""Electronics"""
3071,"""xccess xccess gem c(white & blue)""","""Xccess""","""Smart Phones""","""Electronics"""
3072,"""forme l5(pink)""","""Forme""","""Smart Phones""","""Electronics"""
3073,"""xccess x241 bold super(black)""","""Xccess""","""Smart Phones""","""Electronics"""
3074,"""forme l6(pink)""","""Forme""","""Smart Phones""","""Electronics"""
3075,"""zopo color e zp350 (white, 8 gb)(1 gb ram)""","""ZOPO""","""Smart Phones""","""Electronics"""
3076,"""lg g4 (genuine leather black, 32 gb)(3 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
3077,"""kechaoda the music house(white)""","""Kechaoda""","""Smart Phones""","""Electronics"""
3078,"""iball platino + (golden, 8 gb)(512 mb ram)""","""Iball""","""Smart Phones""","""Electronics"""
3079,"""sansui c11(black)""","""Sansui""","""Smart Phones""","""Electronics"""
3080,"""videocon bazoomba v2fa(black & red)""","""Videocon""","""Smart Phones""","""Electronics"""
3081,"""intex eco 205(black)""","""Intex""","""Smart Phones""","""Electronics"""
3082,"""karbonn aura power (champagne, 8 gb)(1 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3083,"""zen admire glam (grey, 8 gb)(512 mb ram)""","""Zen""","""Smart Phones""","""Electronics"""
3084,"""panasonic t45 4g (black, 8 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
3085,"""panasonic t45 4g (black, 8 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
3086,"""micromax x916(black)""","""Micromax""","""Smart Phones""","""Electronics"""
3087,"""samsung metro xl(black)""","""Samsung""","""Smart Phones""","""Electronics"""
3088,"""lyf wind 7 (black, 16 gb)(2 gb ram)""","""LYF""","""Smart Phones""","""Electronics"""
3089,"""intex intex eco 105 mobile(grey)""","""Intex""","""Smart Phones""","""Electronics"""
3090,"""mido m88(green & black)""","""Mido""","""Smart Phones""","""Electronics"""
3091,"""sansui x71 active(black & silver)""","""Sansui""","""Smart Phones""","""Electronics"""
3092,"""mido m88(black)""","""Mido""","""Smart Phones""","""Electronics"""
3093,"""ismart is-202i xtraa(black, champange)""","""Ismart""","""Smart Phones""","""Electronics"""
3094,"""apple iphone 7 plus (jet black, 128 gb)""","""Apple""","""Smart Phones""","""Electronics"""
3095,"""micromax x071(black)""","""Micromax""","""Smart Phones""","""Electronics"""
3096,"""apple iphone 7 plus (black, 32 gb)""","""Apple""","""Smart Phones""","""Electronics"""
3097,"""lg g4 (red, 32 gb)(3 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
3098,"""htc one me dual sim (classic rose gold, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
3099,"""micromax x704(black)""","""Micromax""","""Smart Phones""","""Electronics"""
3100,"""mymobi mm500 (black, 16 gb)(1 gb ram)""","""Mymobi""","""Smart Phones""","""Electronics"""
3101,"""micromax x084(white silver)""","""Micromax""","""Smart Phones""","""Electronics"""
3102,"""intex aqua y3 (black & blue, 4 gb)(512 mb ram)""","""Intex""","""Smart Phones""","""Electronics"""
3103,"""sansui e31 (grey, 8 gb)(512 mb ram)""","""Sansui""","""Smart Phones""","""Electronics"""
3104,"""xccess blaze (gold & white, 4 gb)(512 mb ram)""","""XCCESS""","""Smart Phones""","""Electronics"""
3105,"""rage swift (champange, 512 mb)(256 mb ram)""","""RAGE""","""Smart Phones""","""Electronics"""
3106,"""mts dual cg 131(black)""","""MTS""","""Smart Phones""","""Electronics"""
3107,"""forme m660(white)""","""Forme""","""Smart Phones""","""Electronics"""
3108,"""xolo q510s (silver, 4 gb)(1 gb ram)""","""Xolo""","""Smart Phones""","""Electronics"""
3109,"""micromax canvas xl2 (black, 4 gb)(1 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3110,"""alco c2 cdma gsm (white, 4 gb)(1 gb ram)""","""Alco""","""Smart Phones""","""Electronics"""
3111,"""lava iris 465 (white, 4 gb)(512 mb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3112,"""lava iris x1 mini (white gold, 4 gb)(512 mb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3113,"""lava iris x1 atom (white & silver, 4 gb)(512 mb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3114,"""micromax canvas nitro a310 (white, 8 gb)(2 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3115,"""intex jazz(grey)""","""Intex""","""Smart Phones""","""Electronics"""
3116,"""micromax bolt a46 (black, 141 mb)(256 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3117,"""intex aqua power hd (white & gold, 16 gb)(2 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
3118,"""intex neo v plus(black)""","""Intex""","""Smart Phones""","""Electronics"""
3119,"""lava icon (black, 16 gb)(2 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3120,"""micromax bolt ad4500 (white, 4 gb)(512 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3121,"""panasonic p55 (pearl white, 4 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
3122,"""panasonic p61 (black, 16 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
3123,"""spice boss chocolate m-5373(black)""","""Spice""","""Smart Phones""","""Electronics"""
3124,"""lava arc 240(black and blue)""","""Lava""","""Smart Phones""","""Electronics"""
3125,"""intex aqua power hd 4g (champagne, 16 gb)(2 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
3126,"""sansui x70-2(black silver black)""","""Sansui""","""Smart Phones""","""Electronics"""
3127,"""rage bold_2408(black)""","""RAGE""","""Smart Phones""","""Electronics"""
3128,"""ismart is-202i xtraa(silver, black)""","""Ismart""","""Smart Phones""","""Electronics"""
3129,"""intex aqua star ii (black, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
3130,"""nexus 5 (black, 32 gb)(2 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
3131,"""lava a52 (black, 4 gb)(512 mb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3132,"""lava kkt star 2(black, yellow)""","""Lava""","""Smart Phones""","""Electronics"""
3133,"""peace p8(black)""","""Peace""","""Smart Phones""","""Electronics"""
3134,"""i kall k18(blue)""","""I Kall""","""Smart Phones""","""Electronics"""
3135,"""i kall k25 with leather back(red)""","""I Kall""","""Smart Phones""","""Electronics"""
3136,"""videocon bazoomba v2ga(purple & gold)""","""Videocon""","""Smart Phones""","""Electronics"""
3137,"""swipe konnnect 4 (black, 4 gb)(512 mb ram)""","""Swipe""","""Smart Phones""","""Electronics"""
3138,"""lava x38 (2gb) (dark grey, 8 gb)(2 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3139,"""xolo q2100 (white, 8 gb)(1 gb ram)""","""Xolo""","""Smart Phones""","""Electronics"""
3140,"""micromax canvas pace 4g (black, 8 gb)(1 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3141,"""samsung galaxy grand prime 4g (grey, 8 gb)(1 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
3142,"""intex turbo s3 plus(black & blue)""","""Intex""","""Smart Phones""","""Electronics"""
3143,"""htc desire 820s (white&orange, 16 gb)(2 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
3144,"""takee 3d (copper, 32 gb)(2 gb ram)""","""Takee""","""Smart Phones""","""Electronics"""
3145,"""karbonn titanium high 2 (black, blue, 8 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3146,"""karbonn platinum p9 (black, 16 gb)(1 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3147,"""spice power 5855(titanium grey)""","""Spice""","""Smart Phones""","""Electronics"""
3148,"""lg g4 (metallic gray, 32 gb)(3 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
3149,"""iball iball hd6 blue (blue, 8 gb)(1 gb ram)""","""Iball""","""Smart Phones""","""Electronics"""
3150,"""lyf flame ls-4503 (black, 8 gb)(1 gb ram)""","""LYF""","""Smart Phones""","""Electronics"""
3151,"""greenberry gb 300(orange & grey)""","""GreenBerry""","""Smart Phones""","""Electronics"""
3152,"""greenberry gb 300(white & blue)""","""GreenBerry""","""Smart Phones""","""Electronics"""
3153,"""greenberry gb 300(yellow & grey)""","""GreenBerry""","""Smart Phones""","""Electronics"""
3154,"""karbonn k9 smart (white & gold, 8 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3155,"""lava arc selfie(white and gold)""","""Lava""","""Smart Phones""","""Electronics"""
3156,"""lava arc selfie(black and gold)""","""Lava""","""Smart Phones""","""Electronics"""
3157,"""ziox thunder hero(champagne)""","""Ziox""","""Smart Phones""","""Electronics"""
3158,"""samsung galaxy j1 (black, 4 gb)(0.5 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
3159,"""rage bold_2409(black & white)""","""RAGE""","""Smart Phones""","""Electronics"""
3160,"""samsung galaxy core prime (white, 8 gb)(1 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
3161,"""blackbear d101 handy(silver)""","""BlackBear""","""Smart Phones""","""Electronics"""
3162,"""lava arc lite fm(black)""","""Lava""","""Smart Phones""","""Electronics"""
3163,"""asus zenfone 2 (silver, 32 gb)(4 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
3164,"""htc desire 826 (white birch, 16 gb)(2 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
3165,"""blackberry 9900 (black, 8 gb)""","""Blackberry""","""Smart Phones""","""Electronics"""
3166,"""spice style 240(titanium grey)""","""Spice""","""Smart Phones""","""Electronics"""
3167,"""lava eg841 (black, 512 mb)(1 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3168,"""iball andi 5q gold 4g (gold, 8 gb)(1 gb ram)""","""Iball""","""Smart Phones""","""Electronics"""
3169,"""asus zenfone go (silver, 8 gb)(1 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
3170,"""forme teddy t2(black)""","""Forme""","""Smart Phones""","""Electronics"""
3171,"""forme power two m22(red)""","""Forme""","""Smart Phones""","""Electronics"""
3172,"""ak 333(white)""","""AK""","""Smart Phones""","""Electronics"""
3173,"""mafe star(black, white)""","""Mafe""","""Smart Phones""","""Electronics"""
3174,"""ak bar phone a 3(black, blue)""","""AK""","""Smart Phones""","""Electronics"""
3175,"""airi mobile s501(blue)""","""AIRI Mobile""","""Smart Phones""","""Electronics"""
3176,"""forme teddy t4(green)""","""Forme""","""Smart Phones""","""Electronics"""
3177,"""forme d9(white & orange)""","""Forme""","""Smart Phones""","""Electronics"""
3178,"""videocon z45 dazzle (v45dd) (silver & carbon, 8 gb)(1 gb ram)""","""Videocon""","""Smart Phones""","""Electronics"""
3179,"""iball andi (blue, 8 gb)(1 gb ram)""","""Iball""","""Smart Phones""","""Electronics"""
3180,"""heemax m4(black & yellow)""","""Heemax""","""Smart Phones""","""Electronics"""
3181,"""lava a59 (black, 4 gb)(512 mb ram)""","""Lava""","""Smart Phones""","""Electronics"""
3182,"""ismart is-101-champ(champagne and black)""","""Ismart""","""Smart Phones""","""Electronics"""
3183,"""panasonic eluga i2 (gold, 8 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
3184,"""iball supremo 2.4d dual sim(black, green)""","""Iball""","""Smart Phones""","""Electronics"""
3185,"""karbonn titanium s109 (blue, 8 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3186,"""heemax m4(black & orange)""","""Heemax""","""Smart Phones""","""Electronics"""
3187,"""karbonn a99 (white, 4 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
3188,"""lg g2 d802t (white, 32 gb)(2 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
3189,"""intex aqua glam (chmapagne, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
3190,"""micromax bolt a62 (black, 202 mb)(256 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
3191,"""philips xenium x2566(black)""","""Philips""","""Smart Phones""","""Electronics"""
3192,"""sony xperia e4 dual sim (black, 8 gb)(1 gb ram)""","""Sony""","""Smart Phones""","""Electronics"""
3193,"""nokia 215(white)""","""Nokia""","""Smart Phones""","""Electronics"""
3194,"""oppo find 5 mini (white, 4 gb)(1 gb ram)""","""OPPO""","""Smart Phones""","""Electronics"""
